date,name,developer,min_price,max_price,min_square,max_square,flat_count,class_building,type_building,parking,address,trimming,num_floors,origin_url
2018-03-07T00:00:00.000Z,МФК Русские сезоны (Сестрорецкий курорт),RBI,151831,232500,33.8,139.6,362,Комфорт-класс,Кирпичный,true,Курортный.Сестрорецк. ул. Максима Горького. д. 2В,без отделки,5,https://spbguru.ru/novostroyki/816-zhk-sestroretskij-kurort
2018-04-06T23:00:00.000Z,МФК Русские сезоны (Сестрорецкий курорт),RBI,151831,232500,33.8,139.6,362,Комфорт-класс,Кирпичный,true,Курортный.Сестрорецк. ул. Максима Горького. д. 2В,без отделки,5,https://spbguru.ru/novostroyki/816-zhk-sestroretskij-kurort
2018-05-06T23:00:00.000Z,МФК Русские сезоны (Сестрорецкий курорт),RBI,151831,232500,33.8,139.6,362,Комфорт-класс,Кирпичный,true,Курортный.Сестрорецк. ул. Максима Горького. д. 2В,без отделки,5,https://spbguru.ru/novostroyki/816-zhk-sestroretskij-kurort
2018-06-06T23:00:00.000Z,МФК Русские сезоны (Сестрорецкий курорт),RBI,151831,232500,33.8,139.6,362,Комфорт-класс,Кирпичный,true,Курортный.Сестрорецк. ул. Максима Горького. д. 2В,без отделки,5,https://spbguru.ru/novostroyki/816-zhk-sestroretskij-kurort
2018-07-07T23:00:00.000Z,МФК Русские сезоны (Сестрорецкий курорт),RBI,151831,232500,33.8,139.6,362,Комфорт-класс,Кирпичный,true,Курортный.Сестрорецк. ул. Максима Горького. д. 2В,без отделки,5,https://spbguru.ru/novostroyki/816-zhk-sestroretskij-kurort
2018-08-07T23:00:00.000Z,МФК Русские сезоны (Сестрорецкий курорт),RBI,151831,232500,33.8,139.6,362,Комфорт-класс,Кирпичный,true,Курортный.Сестрорецк. ул. Максима Горького. д. 2В,без отделки,5,https://spbguru.ru/novostroyki/816-zhk-sestroretskij-kurort
2018-09-07T23:00:00.000Z,МФК Русские сезоны (Сестрорецкий курорт),RBI,151831,232500,33.8,139.6,362,Комфорт-класс,Кирпичный,true,Курортный.Сестрорецк. ул. Максима Горького. д. 2В,без отделки,5,https://spbguru.ru/novostroyki/816-zhk-sestroretskij-kurort
2018-10-08T23:00:00.000Z,МФК Русские сезоны (Сестрорецкий курорт),RBI,151831,232500,33.8,139.6,362,Комфорт-класс,Кирпичный,true,Курортный.Сестрорецк. ул. Максима Горького. д. 2В,без отделки,5,https://spbguru.ru/novostroyki/816-zhk-sestroretskij-kurort
2018-11-09T00:00:00.000Z,МФК Русские сезоны (Сестрорецкий курорт),RBI,151831,232500,33.8,139.6,362,Комфорт-класс,Кирпичный,true,Курортный.Сестрорецк. ул. Максима Горького. д. 2В,без отделки,5,https://spbguru.ru/novostroyki/816-zhk-sestroretskij-kurort
2018-12-10T00:00:00.000Z,МФК Русские сезоны (Сестрорецкий курорт),RBI,151831,232500,33.8,139.6,362,Комфорт-класс,Кирпичный,true,Курортный.Сестрорецк. ул. Максима Горького. д. 2В,без отделки,5,https://spbguru.ru/novostroyki/816-zhk-sestroretskij-kurort
2018-01-02T00:00:00.000Z,ЖК Royal Park (Роял Парк),Кортрос,260000,420000,42.73,121.87,298,Элит-класс,Кирпично-монолитный,true,Петроградский.Петровский проспект. уч.1.2,под чистовую,3-6,https://spbguru.ru/novostroyki/724-zhk-royal-park
2018-02-01T00:00:00.000Z,ЖК Royal Park (Роял Парк),Кортрос,260000,420000,42.73,121.87,298,Элит-класс,Кирпично-монолитный,true,Петроградский.Петровский проспект. уч.1.2,под чистовую,3-6,https://spbguru.ru/novostroyki/724-zhk-royal-park
2018-03-04T00:00:00.000Z,ЖК Royal Park (Роял Парк),Кортрос,241638,465000,42.35,131.76,298,Элит-класс,Кирпично-монолитный,true,Петроградский.Петровский проспект. уч.1.2,под чистовую,3-6,https://spbguru.ru/novostroyki/724-zhk-royal-park
2018-04-03T23:00:00.000Z,ЖК Royal Park (Роял Парк),Кортрос,220886,460000,42.35,131.76,298,Элит-класс,Кирпично-монолитный,true,Петроградский.Петровский проспект. уч.1.2,под чистовую,3-6,https://spbguru.ru/novostroyki/724-zhk-royal-park
2018-05-04T23:00:00.000Z,ЖК Royal Park (Роял Парк),Кортрос,220886,460000,42.35,131.76,298,Элит-класс,Кирпично-монолитный,true,Петроградский.Петровский проспект. уч.1.2,под чистовую,3-6,https://spbguru.ru/novostroyki/724-zhk-royal-park
2018-06-05T23:00:00.000Z,ЖК Royal Park (Роял Парк),Кортрос,220886,460000,42.35,131.76,298,Элит-класс,Кирпично-монолитный,true,Петроградский.Петровский проспект. уч.1.2,под чистовую,3-6,https://spbguru.ru/novostroyki/724-zhk-royal-park
2018-07-06T23:00:00.000Z,ЖК Royal Park (Роял Парк),Кортрос,220886,460000,42.35,131.76,298,Элит-класс,Кирпично-монолитный,true,Петроградский.Петровский проспект. уч.1.2,под чистовую,3-6,https://spbguru.ru/novostroyki/724-zhk-royal-park
2018-08-05T23:00:00.000Z,ЖК Royal Park (Роял Парк),Кортрос,220886,460000,42.35,131.76,298,Элит-класс,Кирпично-монолитный,true,Петроградский.Петровский проспект. уч.1.2,под чистовую,3-6,https://spbguru.ru/novostroyki/724-zhk-royal-park
2018-09-05T23:00:00.000Z,ЖК Royal Park (Роял Парк),Кортрос,220886,460000,42.35,131.76,298,Элит-класс,Кирпично-монолитный,true,Петроградский.Петровский проспект. уч.1.2,под чистовую,3-6,https://spbguru.ru/novostroyki/724-zhk-royal-park
2018-10-06T23:00:00.000Z,ЖК Royal Park (Роял Парк),Кортрос,220886,460000,42.35,131.76,298,Элит-класс,Кирпично-монолитный,true,Петроградский.Петровский проспект. уч.1.2,под чистовую,3-6,https://spbguru.ru/novostroyki/724-zhk-royal-park
2018-11-06T00:00:00.000Z,ЖК Royal Park (Роял Парк),Кортрос,220886,460000,42.35,131.76,298,Элит-класс,Кирпично-монолитный,true,Петроградский.Петровский проспект. уч.1.2,под чистовую,3-6,https://spbguru.ru/novostroyki/724-zhk-royal-park
2018-12-07T00:00:00.000Z,ЖК Royal Park (Роял Парк),Кортрос,220886,460000,42.35,131.76,298,Элит-класс,Кирпично-монолитный,true,Петроградский.Петровский проспект. уч.1.2,под чистовую,3-6,https://spbguru.ru/novostroyki/724-zhk-royal-park
2018-01-03T00:00:00.000Z,ЖК Новое Янино,ЦДС,63080,98988,25.59,69.39,NaN,Эконом класс,Кирпично-монолитный,true,Всеволожский район.дер. Янино-1,под чистовую,12,https://spbguru.ru/novostroyki/492-novoe-janino
2018-01-20T00:00:00.000Z,ЖК Новое Янино,ЦДС,62559,98988,25.59,69.33,NaN,Эконом класс,Кирпично-монолитный,true,Всеволожский район.дер. Янино-1,под чистовую,12,https://spbguru.ru/novostroyki/492-novoe-janino
2018-02-05T00:00:00.000Z,ЖК Новое Янино,ЦДС,63277,98988,25.59,55.91,NaN,Эконом класс,Кирпично-монолитный,true,Всеволожский район.дер. Янино-1,под чистовую,12,https://spbguru.ru/novostroyki/492-novoe-janino
2018-02-19T00:00:00.000Z,ЖК Новое Янино,ЦДС,63474,99827,25.59,69.39,NaN,Эконом класс,Кирпично-монолитный,true,Всеволожский район.дер. Янино-1,под чистовую,12,https://spbguru.ru/novostroyki/492-novoe-janino
2018-03-05T00:00:00.000Z,ЖК Новое Янино,ЦДС,63474,101715,25.59,69.39,NaN,Эконом класс,Кирпично-монолитный,true,Всеволожский район.дер. Янино-1,под чистовую,12,https://spbguru.ru/novostroyki/492-novoe-janino
2018-03-24T00:00:00.000Z,ЖК Новое Янино,ЦДС,63474,101715,25.59,69.33,NaN,Эконом класс,Кирпично-монолитный,true,Всеволожский район.дер. Янино-1,под чистовую,12,https://spbguru.ru/novostroyki/492-novoe-janino
2018-04-11T23:00:00.000Z,ЖК Новое Янино,ЦДС,63671,101922,25.59,56.55,NaN,Эконом класс,Кирпично-монолитный,true,Всеволожский район.дер. Янино-1,под чистовую,12,https://spbguru.ru/novostroyki/492-novoe-janino
2018-05-13T23:00:00.000Z,ЖК Новое Янино,ЦДС,63671,101922,25.59,56.55,NaN,Эконом класс,Кирпично-монолитный,true,Всеволожский район.дер. Янино-1,под чистовую,12,https://spbguru.ru/novostroyki/492-novoe-janino
2018-06-13T23:00:00.000Z,ЖК Новое Янино,ЦДС,63671,101922,25.59,56.55,NaN,Эконом класс,Кирпично-монолитный,true,Всеволожский район.дер. Янино-1,под чистовую,12,https://spbguru.ru/novostroyki/492-novoe-janino
2018-07-14T23:00:00.000Z,ЖК Новое Янино,ЦДС,63671,101922,25.59,56.55,NaN,Эконом класс,Кирпично-монолитный,true,Всеволожский район.дер. Янино-1,под чистовую,12,https://spbguru.ru/novostroyki/492-novoe-janino
2018-01-07T00:00:00.000Z,ЖК Новая Охта. На речке,"""Группа ЛСР""",73000,78000,30.26,78.4,7176,Эконом класс,Панельный,true,Красногвардейский.Муринская дорога / аллея Евгения Шварца,с отделкой,15-24,https://spbguru.ru/novostroyki/768-zhk-novaja-ohta-na-rechke
2018-02-01T00:00:00.000Z,ЖК Новая Охта. На речке,"""Группа ЛСР""",73000,125000,30.26,78.4,7176,Эконом класс,Панельный,true,Красногвардейский.Муринская дорога / аллея Евгения Шварца,с отделкой,15-24,https://spbguru.ru/novostroyki/768-zhk-novaja-ohta-na-rechke
2018-02-19T00:00:00.000Z,ЖК Новая Охта. На речке,"""Группа ЛСР""",73000,78500,30.31,78.4,7176,Эконом класс,Панельный,true,Красногвардейский.Муринская дорога / аллея Евгения Шварца,с отделкой,15-24,https://spbguru.ru/novostroyki/768-zhk-novaja-ohta-na-rechke
2018-03-13T00:00:00.000Z,ЖК Новая Охта. На речке,"""Группа ЛСР""",73000,83319,30.31,78.4,7176,Эконом класс,Панельный,true,Красногвардейский.Муринская дорога / аллея Евгения Шварца,с отделкой,15-24,https://spbguru.ru/novostroyki/768-zhk-novaja-ohta-na-rechke
2018-04-05T23:00:00.000Z,ЖК Новая Охта. На речке,"""Группа ЛСР""",73000,91500,30.26,78.4,7176,Эконом класс,Панельный,true,Красногвардейский.Муринская дорога / аллея Евгения Шварца,с отделкой,15-24,https://spbguru.ru/novostroyki/768-zhk-novaja-ohta-na-rechke
2018-04-29T23:00:00.000Z,ЖК Новая Охта. На речке,"""Группа ЛСР""",73000,91500,30.26,78.4,7176,Эконом класс,Панельный,true,Красногвардейский.Муринская дорога / аллея Евгения Шварца,с отделкой,15-24,https://spbguru.ru/novostroyki/768-zhk-novaja-ohta-na-rechke
2018-05-30T23:00:00.000Z,ЖК Новая Охта. На речке,"""Группа ЛСР""",73000,91500,30.26,78.4,7176,Эконом класс,Панельный,true,Красногвардейский.Муринская дорога / аллея Евгения Шварца,с отделкой,15-24,https://spbguru.ru/novostroyki/768-zhk-novaja-ohta-na-rechke
2018-06-30T23:00:00.000Z,ЖК Новая Охта. На речке,"""Группа ЛСР""",73000,91500,30.26,78.4,7176,Эконом класс,Панельный,true,Красногвардейский.Муринская дорога / аллея Евгения Шварца,с отделкой,15-24,https://spbguru.ru/novostroyki/768-zhk-novaja-ohta-na-rechke
2018-08-01T23:00:00.000Z,ЖК Новая Охта. На речке,"""Группа ЛСР""",73000,91500,30.26,78.4,7176,Эконом класс,Панельный,true,Красногвардейский.Муринская дорога / аллея Евгения Шварца,с отделкой,15-24,https://spbguru.ru/novostroyki/768-zhk-novaja-ohta-na-rechke
2018-09-01T23:00:00.000Z,ЖК Новая Охта. На речке,"""Группа ЛСР""",73000,91500,30.26,78.4,7176,Эконом класс,Панельный,true,Красногвардейский.Муринская дорога / аллея Евгения Шварца,с отделкой,15-24,https://spbguru.ru/novostroyki/768-zhk-novaja-ohta-na-rechke
2018-10-01T23:00:00.000Z,ЖК Новая Охта. На речке,"""Группа ЛСР""",73000,91500,30.26,78.4,7176,Эконом класс,Панельный,true,Красногвардейский.Муринская дорога / аллея Евгения Шварца,с отделкой,15-24,https://spbguru.ru/novostroyki/768-zhk-novaja-ohta-na-rechke
2018-11-01T00:00:00.000Z,ЖК Новая Охта. На речке,"""Группа ЛСР""",73000,91500,30.26,78.4,7176,Эконом класс,Панельный,true,Красногвардейский.Муринская дорога / аллея Евгения Шварца,с отделкой,15-24,https://spbguru.ru/novostroyki/768-zhk-novaja-ohta-na-rechke
2018-12-02T00:00:00.000Z,ЖК Новая Охта. На речке,"""Группа ЛСР""",73000,91500,30.26,78.4,7176,Эконом класс,Панельный,true,Красногвардейский.Муринская дорога / аллея Евгения Шварца,с отделкой,15-24,https://spbguru.ru/novostroyki/768-zhk-novaja-ohta-na-rechke
2018-01-03T00:00:00.000Z,ЖК Русский дом,"""Группа ЛСР""",180000,445500,70.3,263.7,395,Элит-класс,Кирпично-монолитный,true,Центральный.ул. Короленко. д. 5,под чистовую,5-9,https://spbguru.ru/novostroyki/603-russkij-dom
2018-02-03T00:00:00.000Z,ЖК Русский дом,"""Группа ЛСР""",180000,445500,69.35,263.7,395,Элит-класс,Кирпично-монолитный,true,Центральный.ул. Короленко. д. 5,под чистовую,5-9,https://spbguru.ru/novostroyki/603-russkij-dom
2018-03-05T00:00:00.000Z,ЖК Русский дом,"""Группа ЛСР""",180000,445500,70.3,263.7,395,Элит-класс,Кирпично-монолитный,true,Центральный.ул. Короленко. д. 5,под чистовую,5-9,https://spbguru.ru/novostroyki/603-russkij-dom
2018-04-04T23:00:00.000Z,ЖК Русский дом,"""Группа ЛСР""",180000,481622,70.3,263.7,395,Элит-класс,Кирпично-монолитный,true,Центральный.ул. Короленко. д. 5,под чистовую,5-9,https://spbguru.ru/novostroyki/603-russkij-dom
2018-05-04T23:00:00.000Z,ЖК Русский дом,"""Группа ЛСР""",180000,481622,70.3,263.7,395,Элит-класс,Кирпично-монолитный,true,Центральный.ул. Короленко. д. 5,под чистовую,5-9,https://spbguru.ru/novostroyki/603-russkij-dom
2018-06-05T23:00:00.000Z,ЖК Русский дом,"""Группа ЛСР""",180000,481622,70.3,263.7,395,Элит-класс,Кирпично-монолитный,true,Центральный.ул. Короленко. д. 5,под чистовую,5-9,https://spbguru.ru/novostroyki/603-russkij-dom
2018-07-06T23:00:00.000Z,ЖК Русский дом,"""Группа ЛСР""",180000,481622,70.3,263.7,395,Элит-класс,Кирпично-монолитный,true,Центральный.ул. Короленко. д. 5,под чистовую,5-9,https://spbguru.ru/novostroyki/603-russkij-dom
2018-08-05T23:00:00.000Z,ЖК Русский дом,"""Группа ЛСР""",180000,481622,70.3,263.7,395,Элит-класс,Кирпично-монолитный,true,Центральный.ул. Короленко. д. 5,под чистовую,5-9,https://spbguru.ru/novostroyki/603-russkij-dom
2018-09-05T23:00:00.000Z,ЖК Русский дом,"""Группа ЛСР""",180000,481622,70.3,263.7,395,Элит-класс,Кирпично-монолитный,true,Центральный.ул. Короленко. д. 5,под чистовую,5-9,https://spbguru.ru/novostroyki/603-russkij-dom
2018-10-06T23:00:00.000Z,ЖК Русский дом,"""Группа ЛСР""",180000,481622,70.3,263.7,395,Элит-класс,Кирпично-монолитный,true,Центральный.ул. Короленко. д. 5,под чистовую,5-9,https://spbguru.ru/novostroyki/603-russkij-dom
2018-11-06T00:00:00.000Z,ЖК Русский дом,"""Группа ЛСР""",180000,481622,70.3,263.7,395,Элит-класс,Кирпично-монолитный,true,Центральный.ул. Короленко. д. 5,под чистовую,5-9,https://spbguru.ru/novostroyki/603-russkij-dom
2018-12-07T00:00:00.000Z,ЖК Русский дом,"""Группа ЛСР""",180000,481622,70.3,263.7,395,Элит-класс,Кирпично-монолитный,true,Центральный.ул. Короленко. д. 5,под чистовую,5-9,https://spbguru.ru/novostroyki/603-russkij-dom
2018-01-26T00:00:00.000Z,ЖК Браво (Янино),Форвард Девелопмент,55077,66000,21.86,51.52,287,Эконом класс,Монолитный,true,Всеволожский район.дер. Янино-2. уч. 1Д,без отделки,8,https://spbguru.ru/novostroyki/830-zhk-janino
2018-02-26T00:00:00.000Z,ЖК Браво (Янино),Форвард Девелопмент,55077,66000,21.86,51.52,287,Эконом класс,Монолитный,true,Всеволожский район.дер. Янино-2. уч. 1Д,без отделки,8,https://spbguru.ru/novostroyki/830-zhk-janino
2018-03-28T23:00:00.000Z,ЖК Браво (Янино),Форвард Девелопмент,55077,66000,22.16,51.52,287,Эконом класс,Монолитный,true,Всеволожский район.дер. Янино-2. уч. 1Д,без отделки,8,https://spbguru.ru/novostroyki/830-zhk-janino
2018-04-27T23:00:00.000Z,ЖК Браво (Янино),Форвард Девелопмент,55077,66000,22.16,51.52,287,Эконом класс,Монолитный,true,Всеволожский район.дер. Янино-2. уч. 1Д,без отделки,8,https://spbguru.ru/novostroyki/830-zhk-janino
2018-05-28T23:00:00.000Z,ЖК Браво (Янино),Форвард Девелопмент,55077,66000,22.16,51.52,287,Эконом класс,Монолитный,true,Всеволожский район.дер. Янино-2. уч. 1Д,без отделки,8,https://spbguru.ru/novostroyki/830-zhk-janino
2018-06-28T23:00:00.000Z,ЖК Браво (Янино),Форвард Девелопмент,55077,66000,22.16,51.52,287,Эконом класс,Монолитный,true,Всеволожский район.дер. Янино-2. уч. 1Д,без отделки,8,https://spbguru.ru/novostroyki/830-zhk-janino
2018-07-29T23:00:00.000Z,ЖК Браво (Янино),Форвард Девелопмент,55077,66000,22.16,51.52,287,Эконом класс,Монолитный,true,Всеволожский район.дер. Янино-2. уч. 1Д,без отделки,8,https://spbguru.ru/novostroyki/830-zhk-janino
2018-08-29T23:00:00.000Z,ЖК Браво (Янино),Форвард Девелопмент,55077,66000,22.16,51.52,287,Эконом класс,Монолитный,true,Всеволожский район.дер. Янино-2. уч. 1Д,без отделки,8,https://spbguru.ru/novostroyki/830-zhk-janino
2018-09-29T23:00:00.000Z,ЖК Браво (Янино),Форвард Девелопмент,55077,66000,22.16,51.52,287,Эконом класс,Монолитный,true,Всеволожский район.дер. Янино-2. уч. 1Д,без отделки,8,https://spbguru.ru/novostroyki/830-zhk-janino
2018-10-31T00:00:00.000Z,ЖК Браво (Янино),Форвард Девелопмент,55077,66000,22.16,51.52,287,Эконом класс,Монолитный,true,Всеволожский район.дер. Янино-2. уч. 1Д,без отделки,8,https://spbguru.ru/novostroyki/830-zhk-janino
2018-11-30T00:00:00.000Z,ЖК Браво (Янино),Форвард Девелопмент,55077,66000,22.16,51.52,287,Эконом класс,Монолитный,true,Всеволожский район.дер. Янино-2. уч. 1Д,без отделки,8,https://spbguru.ru/novostroyki/830-zhk-janino
2018-12-31T00:00:00.000Z,ЖК Браво (Янино),Форвард Девелопмент,55077,66000,22.16,51.52,287,Эконом класс,Монолитный,true,Всеволожский район.дер. Янино-2. уч. 1Д,без отделки,8,https://spbguru.ru/novostroyki/830-zhk-janino
2018-01-18T00:00:00.000Z,ЖК Премьер Палас,Л1,122320,421315,36.32,446.3,465,Элит-класс,Кирпично-монолитный,true,Петроградский.ул. Пионерская. д. 50. литера А,без отделки,10-22,https://spbguru.ru/novostroyki/209-premer-palas
2018-02-18T00:00:00.000Z,ЖК Премьер Палас,Л1,122320,421315,36.32,446.3,465,Элит-класс,Кирпично-монолитный,true,Петроградский.ул. Пионерская. д. 50. литера А,без отделки,10-22,https://spbguru.ru/novostroyki/209-premer-palas
2018-03-21T00:00:00.000Z,ЖК Премьер Палас,Л1,129105,319865,36.43,263.6,465,Элит-класс,Кирпично-монолитный,true,Петроградский.ул. Пионерская. д. 50. литера А,без отделки,10-22,https://spbguru.ru/novostroyki/209-premer-palas
2018-04-15T23:00:00.000Z,ЖК Премьер Палас,Л1,129378,319865,36.43,263.6,465,Элит-класс,Кирпично-монолитный,true,Петроградский.ул. Пионерская. д. 50. литера А,без отделки,10-22,https://spbguru.ru/novostroyki/209-premer-palas
2018-05-16T23:00:00.000Z,ЖК Премьер Палас,Л1,129378,319865,36.43,263.6,465,Элит-класс,Кирпично-монолитный,true,Петроградский.ул. Пионерская. д. 50. литера А,без отделки,10-22,https://spbguru.ru/novostroyki/209-premer-palas
2018-06-16T23:00:00.000Z,ЖК Премьер Палас,Л1,129378,319865,36.43,263.6,465,Элит-класс,Кирпично-монолитный,true,Петроградский.ул. Пионерская. д. 50. литера А,без отделки,10-22,https://spbguru.ru/novostroyki/209-premer-palas
2018-07-16T23:00:00.000Z,ЖК Премьер Палас,Л1,129378,319865,36.43,263.6,465,Элит-класс,Кирпично-монолитный,true,Петроградский.ул. Пионерская. д. 50. литера А,без отделки,10-22,https://spbguru.ru/novostroyki/209-premer-palas
2018-08-16T23:00:00.000Z,ЖК Премьер Палас,Л1,129378,319865,36.43,263.6,465,Элит-класс,Кирпично-монолитный,true,Петроградский.ул. Пионерская. д. 50. литера А,без отделки,10-22,https://spbguru.ru/novostroyki/209-premer-palas
2018-09-16T23:00:00.000Z,ЖК Премьер Палас,Л1,129378,319865,36.43,263.6,465,Элит-класс,Кирпично-монолитный,true,Петроградский.ул. Пионерская. д. 50. литера А,без отделки,10-22,https://spbguru.ru/novostroyki/209-premer-palas
2018-10-17T23:00:00.000Z,ЖК Премьер Палас,Л1,129378,319865,36.43,263.6,465,Элит-класс,Кирпично-монолитный,true,Петроградский.ул. Пионерская. д. 50. литера А,без отделки,10-22,https://spbguru.ru/novostroyki/209-premer-palas
2018-11-18T00:00:00.000Z,ЖК Премьер Палас,Л1,129378,319865,36.43,263.6,465,Элит-класс,Кирпично-монолитный,true,Петроградский.ул. Пионерская. д. 50. литера А,без отделки,10-22,https://spbguru.ru/novostroyki/209-premer-palas
2018-12-19T00:00:00.000Z,ЖК Премьер Палас,Л1,129378,319865,36.43,263.6,465,Элит-класс,Кирпично-монолитный,true,Петроградский.ул. Пионерская. д. 50. литера А,без отделки,10-22,https://spbguru.ru/novostroyki/209-premer-palas
2018-01-21T00:00:00.000Z,ЖК Новое Мурино,ЦДС,80333,105334,24.48,57.37,-1,Эконом класс,Кирпично-монолитный,true,Всеволожский район.Гражданский пр.. Девяткино,под чистовую,26-27,https://spbguru.ru/novostroyki/66-novoe-murino
2018-02-21T00:00:00.000Z,ЖК Новое Мурино,ЦДС,80333,105334,24.48,57.37,-1,Эконом класс,Кирпично-монолитный,true,Всеволожский район.Гражданский пр.. Девяткино,под чистовую,26-27,https://spbguru.ru/novostroyki/66-novoe-murino
2018-03-23T00:00:00.000Z,ЖК Новое Мурино,ЦДС,79113,105334,24.48,57.37,-1,Эконом класс,Кирпично-монолитный,true,Всеволожский район.Гражданский пр.. Девяткино,под чистовую,26-27,https://spbguru.ru/novostroyki/66-novoe-murino
2018-04-20T23:00:00.000Z,ЖК Новое Мурино,ЦДС,79564,105782,25.42,57.37,-1,Эконом класс,Кирпично-монолитный,true,Всеволожский район.Гражданский пр.. Девяткино,под чистовую,26-27,https://spbguru.ru/novostroyki/66-novoe-murino
2018-05-21T23:00:00.000Z,ЖК Новое Мурино,ЦДС,79564,105782,25.42,57.37,-1,Эконом класс,Кирпично-монолитный,true,Всеволожский район.Гражданский пр.. Девяткино,под чистовую,26-27,https://spbguru.ru/novostroyki/66-novoe-murino
2018-06-21T23:00:00.000Z,ЖК Новое Мурино,ЦДС,79564,105782,25.42,57.37,-1,Эконом класс,Кирпично-монолитный,true,Всеволожский район.Гражданский пр.. Девяткино,под чистовую,26-27,https://spbguru.ru/novostroyki/66-novoe-murino
2018-07-21T23:00:00.000Z,ЖК Новое Мурино,ЦДС,79564,105782,25.42,57.37,-1,Эконом класс,Кирпично-монолитный,true,Всеволожский район.Гражданский пр.. Девяткино,под чистовую,26-27,https://spbguru.ru/novostroyki/66-novoe-murino
2018-08-21T23:00:00.000Z,ЖК Новое Мурино,ЦДС,79564,105782,25.42,57.37,-1,Эконом класс,Кирпично-монолитный,true,Всеволожский район.Гражданский пр.. Девяткино,под чистовую,26-27,https://spbguru.ru/novostroyki/66-novoe-murino
2018-09-21T23:00:00.000Z,ЖК Новое Мурино,ЦДС,79564,105782,25.42,57.37,-1,Эконом класс,Кирпично-монолитный,true,Всеволожский район.Гражданский пр.. Девяткино,под чистовую,26-27,https://spbguru.ru/novostroyki/66-novoe-murino
2018-10-23T23:00:00.000Z,ЖК Новое Мурино,ЦДС,79564,105782,25.42,57.37,-1,Эконом класс,Кирпично-монолитный,true,Всеволожский район.Гражданский пр.. Девяткино,под чистовую,26-27,https://spbguru.ru/novostroyki/66-novoe-murino
2018-11-23T00:00:00.000Z,ЖК Новое Мурино,ЦДС,79564,105782,25.42,57.37,-1,Эконом класс,Кирпично-монолитный,true,Всеволожский район.Гражданский пр.. Девяткино,под чистовую,26-27,https://spbguru.ru/novostroyki/66-novoe-murino
2018-12-24T00:00:00.000Z,ЖК Новое Мурино,ЦДС,79564,105782,25.42,57.37,-1,Эконом класс,Кирпично-монолитный,true,Всеволожский район.Гражданский пр.. Девяткино,под чистовую,26-27,https://spbguru.ru/novostroyki/66-novoe-murino
2018-01-29T00:00:00.000Z,ЖК Апрель,47 ТРЕСТ,47000,72010,25.85,112.21,78,Эконом класс,Кирпично-монолитный,true,Ломоносовский район.пос. Аннино,с отделкой и без,3-4,https://spbguru.ru/novostroyki/536-aprel
2018-02-06T00:00:00.000Z,ЖК Апрель,47 ТРЕСТ,47000,72010,25.85,112.21,78,Эконом класс,Кирпично-монолитный,true,Ломоносовский район.пос. Аннино,с отделкой и без,3-4,https://spbguru.ru/novostroyki/536-aprel
2018-03-08T00:00:00.000Z,ЖК Апрель,47 ТРЕСТ,47000,72010,25.85,112.21,78,Эконом класс,Кирпично-монолитный,true,Ломоносовский район.пос. Аннино,с отделкой и без,3-4,https://spbguru.ru/novostroyki/536-aprel
2018-04-07T23:00:00.000Z,ЖК Апрель,47 ТРЕСТ,47000,72010,25.85,112.21,78,Эконом класс,Кирпично-монолитный,true,Ломоносовский район.пос. Аннино,с отделкой и без,3-4,https://spbguru.ru/novostroyki/536-aprel
2018-05-08T23:00:00.000Z,ЖК Апрель,47 ТРЕСТ,47000,72010,25.85,112.21,78,Эконом класс,Кирпично-монолитный,true,Ломоносовский район.пос. Аннино,с отделкой и без,3-4,https://spbguru.ru/novostroyki/536-aprel
2018-06-07T23:00:00.000Z,ЖК Апрель,47 ТРЕСТ,47000,72010,25.85,112.21,78,Эконом класс,Кирпично-монолитный,true,Ломоносовский район.пос. Аннино,с отделкой и без,3-4,https://spbguru.ru/novostroyki/536-aprel
2018-07-09T23:00:00.000Z,ЖК Апрель,47 ТРЕСТ,47000,72010,25.85,112.21,78,Эконом класс,Кирпично-монолитный,true,Ломоносовский район.пос. Аннино,с отделкой и без,3-4,https://spbguru.ru/novostroyki/536-aprel
2018-08-08T23:00:00.000Z,ЖК Апрель,47 ТРЕСТ,47000,72010,25.85,112.21,78,Эконом класс,Кирпично-монолитный,true,Ломоносовский район.пос. Аннино,с отделкой и без,3-4,https://spbguru.ru/novostroyki/536-aprel
2018-09-08T23:00:00.000Z,ЖК Апрель,47 ТРЕСТ,47000,72010,25.85,112.21,78,Эконом класс,Кирпично-монолитный,true,Ломоносовский район.пос. Аннино,с отделкой и без,3-4,https://spbguru.ru/novostroyki/536-aprel
2018-10-09T23:00:00.000Z,ЖК Апрель,47 ТРЕСТ,47000,72010,25.85,112.21,78,Эконом класс,Кирпично-монолитный,true,Ломоносовский район.пос. Аннино,с отделкой и без,3-4,https://spbguru.ru/novostroyki/536-aprel
2018-11-09T00:00:00.000Z,ЖК Апрель,47 ТРЕСТ,47000,72010,25.85,112.21,78,Эконом класс,Кирпично-монолитный,true,Ломоносовский район.пос. Аннино,с отделкой и без,3-4,https://spbguru.ru/novostroyki/536-aprel
2018-12-10T00:00:00.000Z,ЖК Апрель,47 ТРЕСТ,47000,72010,25.85,112.21,78,Эконом класс,Кирпично-монолитный,true,Ломоносовский район.пос. Аннино,с отделкой и без,3-4,https://spbguru.ru/novostroyki/536-aprel
